<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170113,033000,1.0608000,1.0614700,1.0603900,1.0610400,15132
20170113,034500,1.0611100,1.0612500,1.0602600,1.0609600,12974
20170113,040000,1.0609500,1.0614500,1.0605000,1.0609500,17778
20170113,041500,1.0609400,1.0617600,1.0605000,1.0616900,19409
20170113,043000,1.0616900,1.0617600,1.0611000,1.0617000,18137
20170113,044500,1.0616800,1.0619700,1.0609000,1.0616000,15996
20170113,050000,1.0617100,1.0619600,1.0611000,1.0615000,16429
20170113,051500,1.0616400,1.0619000,1.0610000,1.0615100,16272
20170113,053000,1.0615100,1.0617900,1.0609000,1.0612500,13330
20170113,054500,1.0612300,1.0612600,1.0604900,1.0610600,15358
20170113,060000,1.0610400,1.0610700,1.0601700,1.0605000,18689
20170113,061500,1.0604000,1.0610400,1.0602000,1.0606700,15606
20170113,063000,1.0608900,1.0612100,1.0606000,1.0608000,13295
20170113,064500,1.0610600,1.0611100,1.0604000,1.0609400,13417
20170113,070000,1.0610200,1.0610400,1.0605000,1.0607700,9326
20170113,071500,1.0607800,1.0608600,1.0603000,1.0607300,11766
20170113,073000,1.0607200,1.0610800,1.0605600,1.0609100,11117
20170113,074500,1.0608300,1.0613400,1.0606900,1.0613400,10043
20170113,080000,1.0613200,1.0617800,1.0610000,1.0616500,10945
20170113,081500,1.0617200,1.0617300,1.0611000,1.0615100,11561
20170113,083000,1.0614300,1.0617100,1.0611000,1.0615200,10187
20170113,084500,1.0615200,1.0615300,1.0610000,1.0613200,11042
20170113,090000,1.0613100,1.0617500,1.0610000,1.0617000,11922
20170113,091500,1.0617100,1.0626500,1.0612000,1.0622600,21404
20170113,093000,1.0622700,1.0624000,1.0615000,1.0617600,14657
20170113,094500,1.0617600,1.0625400,1.0616000,1.0623900,12658
20170113,100000,1.0623900,1.0630100,1.0621000,1.0628500,16307
20170113,101500,1.0629200,1.0636600,1.0621000,1.0633600,24677
20170113,103000,1.0633900,1.0639000,1.0624000,1.0638000,21319
20170113,104500,1.0637900,1.0640900,1.0630700,1.0636200,24520
20170113,110000,1.0636000,1.0640000,1.0627000,1.0631000,22437
20170113,111500,1.0631100,1.0643500,1.0623000,1.0636400,31493
20170113,113000,1.0636500,1.0638200,1.0627000,1.0632300,27344
20170113,114500,1.0632100,1.0637800,1.0626000,1.0631300,26498
20170113,120000,1.0631500,1.0635600,1.0627000,1.0634100,23698
20170113,121500,1.0633600,1.0636200,1.0625000,1.0634700,21153
20170113,123000,1.0634500,1.0650000,1.0632700,1.0645900,25527
20170113,124500,1.0645700,1.0651000,1.0640900,1.0643000,20523
20170113,130000,1.0642800,1.0645300,1.0638000,1.0644000,18801
20170113,131500,1.0644100,1.0651700,1.0642000,1.0648100,19822
20170113,133000,1.0648900,1.0654300,1.0643800,1.0650500,19800
20170113,134500,1.0650500,1.0652300,1.0639000,1.0643300,22522
20170113,140000,1.0643200,1.0647000,1.0638000,1.0644100,20775
20170113,141500,1.0644100,1.0650000,1.0642700,1.0648200,20256
20170113,143000,1.0648200,1.0657700,1.0645000,1.0651500,21872
20170113,144500,1.0651800,1.0653800,1.0647000,1.0649600,18669
20170113,150000,1.0649600,1.0653400,1.0643000,1.0645800,18852
20170113,151500,1.0645900,1.0650000,1.0641000,1.0646300,18158
20170113,153000,1.0646400,1.0651600,1.0640000,1.0643700,18177
20170113,154500,1.0643700,1.0650000,1.0641000,1.0647000,18306
20170113,160000,1.0646900,1.0658700,1.0642000,1.0644900,26730
20170113,161500,1.0645000,1.0661100,1.0642000,1.0661100,24985
20170113,163000,1.0661200,1.0665200,1.0654800,1.0658900,27200
20170113,164500,1.0658600,1.0673600,1.0619000,1.0654300,47857
20170113,170000,1.0654100,1.0655000,1.0642000,1.0645200,43136
20170113,171500,1.0645000,1.0652700,1.0625000,1.0639800,43894
20170113,173000,1.0639800,1.0643500,1.0622000,1.0639700,39524
20170113,174500,1.0639700,1.0639800,1.0616000,1.0620200,44025
20170113,180000,1.0619300,1.0620900,1.0600000,1.0604800,38271
20170113,181500,1.0605600,1.0616200,1.0595500,1.0614100,44417
20170113,183000,1.0614100,1.0622100,1.0601000,1.0619400,37730
20170113,184500,1.0619100,1.0630000,1.0614000,1.0627200,31897
20170113,190000,1.0627100,1.0630000,1.0616000,1.0622800,31082
20170113,191500,1.0623400,1.0627100,1.0616000,1.0623100,28450
20170113,193000,1.0623000,1.0628500,1.0610000,1.0614000,28684
20170113,194500,1.0613800,1.0627600,1.0610000,1.0626500,24791
20170113,200000,1.0626600,1.0631400,1.0620000,1.0624500,24906
20170113,201500,1.0624500,1.0629400,1.0619000,1.0629100,18317
20170113,203000,1.0629200,1.0638600,1.0624000,1.0637300,25076
20170113,204500,1.0637300,1.0641800,1.0629000,1.0638700,21653
20170113,210000,1.0638700,1.0640600,1.0632000,1.0637300,19163
20170113,211500,1.0637200,1.0644700,1.0633000,1.0636000,20343
20170113,213000,1.0636000,1.0637600,1.0629400,1.0635300,18573
20170113,214500,1.0635100,1.0636500,1.0627000,1.0630500,14781
20170113,220000,1.0630500,1.0637100,1.0627000,1.0631300,13670
20170113,221500,1.0632000,1.0641000,1.0627700,1.0640500,15895
20170113,223000,1.0640500,1.0645500,1.0635000,1.0644500,17270
20170113,224500,1.0644300,1.0652900,1.0640000,1.0648000,17975
20170113,230000,1.0648100,1.0648900,1.0640800,1.0643800,17979
20170113,231500,1.0643900,1.0646400,1.0638000,1.0645500,16766
20170113,233000,1.0645500,1.0647500,1.0638700,1.0641200,13365
20170113,234500,1.0641300,1.0645900,1.0635000,1.0637900,12710
20170114,000000,1.0637900,1.0643200,1.0634000,1.0637100,16070
20170114,001500,1.0636900,1.0640100,1.0634000,1.0638500,11038
20170114,003000,1.0639300,1.0644800,1.0637000,1.0644300,6714
20170114,004500,1.0644100,1.0645000,1.0638000,1.0640900,7425
20170114,010000,1.0640900,1.0644300,1.0636000,1.0641900,9051
20170114,011500,1.0641300,1.0642700,1.0639900,1.0639900,43
20170115,211500,1.0615000,1.0621000,1.0603000,1.0606000,45
20170115,213000,1.0609000,1.0611000,1.0601000,1.0608000,82
20170115,214500,1.0609500,1.0627000,1.0609500,1.0623000,79
20170115,220000,1.0622000,1.0626000,1.0614000,1.0614900,72
20170115,221500,1.0615000,1.0620000,1.0612000,1.0616000,54
20170115,223000,1.0619300,1.0619300,1.0609000,1.0611000,53
20170115,224500,1.0611000,1.0618000,1.0611000,1.0615000,68
20170115,230000,1.0615000,1.0617300,1.0610000,1.0617200,58
20170115,231500,1.0615000,1.0616000,1.0602000,1.0608600,73
20170115,233000,1.0607000,1.0609300,1.0605000,1.0605000,74
20170115,234500,1.0605000,1.0607000,1.0599000,1.0602000,73
20170116,000000,1.0602000,1.0606900,1.0600000,1.0601800,63
20170116,001500,1.0599000,1.0608000,1.0599000,1.0605000,68
20170116,003000,1.0606000,1.0606000,1.0590000,1.0590000,66
20170116,004500,1.0593400,1.0599700,1.0593000,1.0597500,509
20170116,010000,1.0597000,1.0607000,1.0597000,1.0602900,227
20170116,011500,1.0602400,1.0630400,1.0602400,1.0623900,5983
20170116,013000,1.0623900,1.0630100,1.0613000,1.0614800,5856
20170116,014500,1.0615700,1.0621400,1.0610000,1.0621400,9689
20170116,020000,1.0621400,1.0622500,1.0619000,1.0621600,5992
20170116,021500,1.0621300,1.0635900,1.0619800,1.0634000,21077
20170116,023000,1.0634100,1.0635300,1.0627000,1.0634700,16925
20170116,024500,1.0634700,1.0635700,1.0624000,1.0626400,11919
20170116,030000,1.0626400,1.0630300,1.0622000,1.0626900,13676
20170116,031500,1.0627500,1.0629500,1.0622000,1.0624900,15537
20170116,033000,1.0624600,1.0633100,1.0623300,1.0629400,14885
20170116,034500,1.0629800,1.0630400,1.0624000,1.0627500,13245
20170116,040000,1.0628100,1.0634500,1.0625000,1.0628300,16340
20170116,041500,1.0628800,1.0630400,1.0622000,1.0627100,15668
20170116,043000,1.0627100,1.0628800,1.0621000,1.0627000,16024
20170116,044500,1.0628000,1.0628100,1.0616000,1.0618000,16858
20170116,050000,1.0617800,1.0622600,1.0613000,1.0620500,17109
20170116,051500,1.0620500,1.0621900,1.0608000,1.0614500,17562
20170116,053000,1.0615200,1.0621800,1.0612000,1.0621000,18695
20170116,054500,1.0621000,1.0627500,1.0617000,1.0619800,22912
20170116,060000,1.0620500,1.0624800,1.0618000,1.0621700,14837
20170116,061500,1.0621700,1.0623000,1.0613000,1.0618000,17206
20170116,063000,1.0618000,1.0619600,1.0612000,1.0615800,13599
20170116,064500,1.0616100,1.0619700,1.0604000,1.0607600,18187
20170116,070000,1.0607600,1.0611000,1.0604000,1.0610700,12242
20170116,071500,1.0610800,1.0610800,1.0602000,1.0606900,13805
20170116,073000,1.0606900,1.0612600,1.0604800,1.0612100,13620
20170116,074500,1.0611000,1.0612700,1.0603000,1.0606500,14633
20170116,080000,1.0606500,1.0615300,1.0604600,1.0614900,15906
20170116,081500,1.0614700,1.0618500,1.0609000,1.0616700,17914
20170116,083000,1.0616400,1.0620500,1.0613000,1.0617800,20787
20170116,084500,1.0617800,1.0619900,1.0613000,1.0618500,14881
20170116,090000,1.0618800,1.0622700,1.0614000,1.0620500,18940
20170116,091500,1.0620700,1.0626300,1.0616000,1.0623500,21763
20170116,093000,1.0623500,1.0627800,1.0617000,1.0619400,16219
20170116,094500,1.0619000,1.0629600,1.0617600,1.0626300,18255
20170116,100000,1.0626300,1.0627600,1.0615000,1.0618000,16645
20170116,101500,1.0617900,1.0622900,1.0605000,1.0608400,23849
20170116,103000,1.0608500,1.0614800,1.0603000,1.0606500,20826
20170116,104500,1.0606700,1.0610000,1.0602000,1.0609100,20924
20170116,110000,1.0609100,1.0616300,1.0604000,1.0613700,22159
20170116,111500,1.0613600,1.0617500,1.0587000,1.0592100,35241
20170116,113000,1.0592200,1.0601900,1.0588000,1.0597900,28992
20170116,114500,1.0597900,1.0605200,1.0588000,1.0593600,23070
20170116,120000,1.0593200,1.0601600,1.0578000,1.0582900,33389
20170116,121500,1.0583100,1.0591900,1.0581000,1.0589600,27615
20170116,123000,1.0589500,1.0589800,1.0578000,1.0582000,26226
20170116,124500,1.0582000,1.0600000,1.0579000,1.0595900,30782
20170116,130000,1.0596600,1.0596700,1.0586000,1.0589900,22752
20170116,131500,1.0589900,1.0595600,1.0581000,1.0591300,26808
20170116,133000,1.0591800,1.0595100,1.0587000,1.0594100,19921
20170116,134500,1.0594100,1.0595100,1.0582000,1.0587600,20330
20170116,140000,1.0587600,1.0590000,1.0582000,1.0586000,19187
20170116,141500,1.0585900,1.0595800,1.0577000,1.0594300,22044
20170116,143000,1.0595100,1.0600000,1.0586000,1.0593700,21480
20170116,144500,1.0593700,1.0594600,1.0584000,1.0592200,22902
20170116,150000,1.0592200,1.0596200,1.0587000,1.0593800,18909
20170116,151500,1.0593700,1.0600000,1.0589000,1.0594500,19641
20170116,153000,1.0594400,1.0594800,1.0586000,1.0591200,18560
20170116,154500,1.0591600,1.0593900,1.0585000,1.0589100,17567
20170116,160000,1.0589100,1.0594300,1.0583000,1.0589800,22512
20170116,161500,1.0590700,1.0595300,1.0587000,1.0593000,19000
20170116,163000,1.0593300,1.0601000,1.0591000,1.0598300,19807
20170116,164500,1.0598000,1.0600000,1.0592000,1.0597500,17757
20170116,170000,1.0597300,1.0597700,1.0587000,1.0592600,15466
20170116,171500,1.0592600,1.0596700,1.0587000,1.0595400,17566
20170116,173000,1.0595700,1.0603100,1.0593000,1.0601000,16772
20170116,174500,1.0601600,1.0610000,1.0598500,1.0603800,20084
20170116,180000,1.0604100,1.0610000,1.0599000,1.0606500,17883
20170116,181500,1.0606500,1.0610000,1.0594000,1.0602000,20083
20170116,183000,1.0601200,1.0610000,1.0596000,1.0607200,17662
20170116,184500,1.0607200,1.0610000,1.0598500,1.0602900,16690
20170116,190000,1.0602800,1.0606700,1.0590000,1.0606000,22809
20170116,191500,1.0606000,1.0610000,1.0591000,1.0594600,21526
20170116,193000,1.0594900,1.0601400,1.0588000,1.0599600,18183
20170116,194500,1.0600400,1.0603800,1.0592000,1.0594700,15936
20170116,200000,1.0592600,1.0601000,1.0591000,1.0600100,15622
20170116,201500,1.0599000,1.0608500,1.0595000,1.0604500,14864
20170116,203000,1.0604400,1.0606800,1.0600000,1.0604800,13101
20170116,204500,1.0604000,1.0605000,1.0599000,1.0603000,10592
20170116,210000,1.0603700,1.0605100,1.0598000,1.0604400,11053
20170116,211500,1.0603600,1.0605300,1.0600000,1.0602000,5408
20170116,213000,1.0603200,1.0603500,1.0598000,1.0601500,5625
20170116,214500,1.0601500,1.0602000,1.0598000,1.0601500,7502
20170116,220000,1.0601500,1.0603100,1.0594000,1.0599400,15046
20170116,221500,1.0599200,1.0603200,1.0596000,1.0600800,15489
20170116,223000,1.0601100,1.0603900,1.0599000,1.0602900,6913
20170116,224500,1.0602900,1.0605000,1.0599000,1.0604800,9184
20170116,230000,1.0604800,1.0605100,1.0597000,1.0602400,13588
20170116,231500,1.0602400,1.0604500,1.0599000,1.0602300,14771
20170116,233000,1.0602300,1.0603600,1.0595000,1.0598100,17537
20170116,234500,1.0598100,1.0603300,1.0596000,1.0599600,11119
20170117,000000,1.0599600,1.0605100,1.0596000,1.0599200,17125
20170117,001500,1.0598500,1.0604400,1.0595000,1.0601300,22503
20170117,003000,1.0601300,1.0603000,1.0597000,1.0600700,12406
20170117,004500,1.0600900,1.0602600,1.0598000,1.0600300,32085
20170117,010000,1.0600600,1.0603200,1.0594700,1.0601000,27128
20170117,011500,1.0600400,1.0602500,1.0596900,1.0602000,3103
20170117,013000,1.0602000,1.0603100,1.0597000,1.0602300,3807
20170117,014500,1.0602300,1.0604100,1.0595000,1.0597400,9047
20170117,020000,1.0597400,1.0599500,1.0595000,1.0598700,7126
20170117,021500,1.0598600,1.0604400,1.0595500,1.0602300,13603
20170117,023000,1.0602300,1.0602800,1.0598000,1.0601900,7441
20170117,024500,1.0601900,1.0602300,1.0595000,1.0602100,10651
20170117,030000,1.0602100,1.0607500,1.0597000,1.0602200,15602
20170117,031500,1.0602200,1.0608400,1.0599000,1.0607500,17024
20170117,033000,1.0607300,1.0618900,1.0602000,1.0611900,20052
20170117,034500,1.0612300,1.0617400,1.0606600,1.0608700,15767
20170117,040000,1.0608700,1.0610200,1.0601000,1.0606100,16452
20170117,041500,1.0605300,1.0610800,1.0601000,1.0606300,15432
20170117,043000,1.0606700,1.0610800,1.0600000,1.0601300,16197
20170117,044500,1.0602000,1.0606000,1.0598000,1.0601800,15932
20170117,050000,1.0601800,1.0606100,1.0598000,1.0602500,16878
20170117,051500,1.0602300,1.0606500,1.0600000,1.0605900,14445
20170117,053000,1.0605600,1.0612200,1.0602000,1.0611500,15050
20170117,054500,1.0611500,1.0617100,1.0607000,1.0616100,16973
20170117,060000,1.0615100,1.0621500,1.0612000,1.0620300,17740
20170117,061500,1.0620300,1.0620600,1.0612000,1.0615500,15219
20170117,063000,1.0615500,1.0625400,1.0613000,1.0623600,16322
20170117,064500,1.0623600,1.0630400,1.0621000,1.0626200,18070
20170117,070000,1.0626500,1.0627600,1.0621000,1.0624400,14481
20170117,071500,1.0624400,1.0637600,1.0620000,1.0634900,16936
20170117,073000,1.0635300,1.0640600,1.0631000,1.0634900,19522
20170117,074500,1.0634900,1.0643000,1.0630000,1.0641800,21417
20170117,080000,1.0642100,1.0643600,1.0637000,1.0639900,17654
20170117,081500,1.0640000,1.0649500,1.0638000,1.0646500,18412
20170117,083000,1.0646500,1.0650900,1.0642000,1.0647300,21078
20170117,084500,1.0647600,1.0653000,1.0643000,1.0648000,20738
20170117,090000,1.0648000,1.0659100,1.0640000,1.0657500,25501
20170117,091500,1.0657100,1.0665600,1.0651000,1.0657400,31699
20170117,093000,1.0656900,1.0660100,1.0649000,1.0653800,20138
20170117,094500,1.0653700,1.0660300,1.0648000,1.0651300,18962
20170117,100000,1.0651700,1.0654900,1.0644000,1.0654800,19033
20170117,101500,1.0654800,1.0658500,1.0641000,1.0642700,29678
20170117,103000,1.0642800,1.0646900,1.0638000,1.0645900,23362
20170117,104500,1.0645500,1.0650000,1.0640000,1.0643800,24088
20170117,110000,1.0643400,1.0655400,1.0640000,1.0654400,26492
20170117,111500,1.0654900,1.0670300,1.0652000,1.0662600,35497
20170117,113000,1.0662800,1.0671600,1.0654000,1.0661100,33824
20170117,114500,1.0660900,1.0664900,1.0655000,1.0659800,26244
20170117,120000,1.0659600,1.0665600,1.0656000,1.0662400,25293
20170117,121500,1.0662900,1.0666300,1.0653000,1.0661800,27713
20170117,123000,1.0661400,1.0675100,1.0658600,1.0674500,32258
20170117,124500,1.0674200,1.0680500,1.0671000,1.0673600,29833
20170117,130000,1.0674000,1.0681800,1.0670800,1.0677600,27213
20170117,131500,1.0678000,1.0680000,1.0659000,1.0664300,31292
20170117,133000,1.0664000,1.0666100,1.0655000,1.0659000,26628
20170117,134500,1.0660100,1.0666100,1.0656000,1.0665000,26101
20170117,140000,1.0665200,1.0682000,1.0662700,1.0678800,28101
20170117,141500,1.0679000,1.0694200,1.0677000,1.0691600,34534
20170117,143000,1.0691100,1.0702400,1.0689000,1.0698900,33535
20170117,144500,1.0699200,1.0720000,1.0698000,1.0706700,43044
20170117,150000,1.0707800,1.0713900,1.0699000,1.0709300,42491
20170117,151500,1.0709000,1.0712500,1.0691000,1.0706200,41068
20170117,153000,1.0705300,1.0708100,1.0686800,1.0703500,44427
20170117,154500,1.0703600,1.0710000,1.0690000,1.0696900,39231
20170117,160000,1.0696400,1.0707900,1.0681000,1.0682800,38891
20170117,161500,1.0683500,1.0692000,1.0677000,1.0683300,37561
20170117,163000,1.0683000,1.0692400,1.0671000,1.0674200,38524
20170117,164500,1.0674800,1.0684600,1.0666600,1.0672400,40272
20170117,170000,1.0672400,1.0693500,1.0669000,1.0691200,42618
20170117,171500,1.0691600,1.0701500,1.0687000,1.0700100,42363
20170117,173000,1.0700800,1.0707500,1.0693000,1.0706400,38124
20170117,174500,1.0706100,1.0710000,1.0690000,1.0694100,38445
20170117,180000,1.0694300,1.0716700,1.0690000,1.0715300,41115
20170117,181500,1.0715100,1.0716500,1.0699000,1.0702400,39818
20170117,183000,1.0702300,1.0706000,1.0691000,1.0699800,37209
20170117,184500,1.0700200,1.0701600,1.0691000,1.0699700,31568
20170117,190000,1.0699700,1.0705300,1.0689000,1.0694500,32943
20170117,191500,1.0694100,1.0704700,1.0687500,1.0703200,31063
20170117,193000,1.0703200,1.0710000,1.0695500,1.0701900,28162
20170117,194500,1.0701800,1.0712900,1.0700000,1.0707800,25806
20170117,200000,1.0707800,1.0709700,1.0689000,1.0694400,24901
20170117,201500,1.0694200,1.0699700,1.0691000,1.0695700,20763
20170117,203000,1.0695700,1.0704700,1.0692000,1.0703800,19250
20170117,204500,1.0703800,1.0707200,1.0700000,1.0703600,18571
20170117,210000,1.0703800,1.0705300,1.0694000,1.0699000,21484
20170117,211500,1.0699000,1.0700400,1.0694000,1.0698400,15718
20170117,213000,1.0698400,1.0700000,1.0692000,1.0698900,15075
20170117,214500,1.0698900,1.0699700,1.0692000,1.0697800,15109
20170117,220000,1.0697700,1.0703700,1.0694000,1.0702300,14844
20170117,221500,1.0702900,1.0711800,1.0701000,1.0703800,20466
20170117,223000,1.0703800,1.0711300,1.0701000,1.0708100,19427
20170117,224500,1.0708900,1.0713400,1.0704000,1.0709400,19452
20170117,230000,1.0709200,1.0710100,1.0702000,1.0708800,20892
20170117,231500,1.0708800,1.0710900,1.0699000,1.0701400,17563
20170117,233000,1.0701800,1.0707400,1.0698000,1.0707100,15011
20170117,234500,1.0707100,1.0707400,1.0702000,1.0706300,13418
20170118,000000,1.0706200,1.0708900,1.0702000,1.0704800,15315
20170118,001500,1.0704900,1.0707100,1.0702000,1.0705200,11705
20170118,003000,1.0705200,1.0708900,1.0703000,1.0708700,9686
20170118,004500,1.0708300,1.0710800,1.0705000,1.0710300,11430
20170118,010000,1.0710200,1.0714000,1.0707900,1.0712900,12907
20170118,011500,1.0712500,1.0715900,1.0707300,1.0711000,5002
20170118,013000,1.0711800,1.0712000,1.0707000,1.0710800,5433
20170118,014500,1.0710800,1.0711500,1.0707000,1.0710600,6767
20170118,020000,1.0710600,1.0713100,1.0705000,1.0710800,10174
20170118,021500,1.0710500,1.0713200,1.0705000,1.0707500,12133
20170118,023000,1.0707500,1.0708100,1.0699000,1.0703000,11046
20170118,024500,1.0703000,1.0703600,1.0697000,1.0698500,12680
20170118,030000,1.0699300,1.0701900,1.0693000,1.0696900,14441
20170118,031500,1.0695700,1.0703400,1.0693000,1.0703200,16355
20170118,033000,1.0703200,1.0708400,1.0696000,1.0705000,18511
20170118,034500,1.0704600,1.0706000,1.0697000,1.0703600,14673
20170118,040000,1.0703600,1.0709300,1.0695000,1.0709100,20795
20170118,041500,1.0709100,1.0712500,1.0701000,1.0705000,18382
20170118,043000,1.0705000,1.0705600,1.0692000,1.0696400,20344
20170118,044500,1.0696100,1.0699700,1.0689000,1.0697200,19597
20170118,050000,1.0697100,1.0699900,1.0692000,1.0698900,18034
20170118,051500,1.0698900,1.0699000,1.0689000,1.0695400,19330
20170118,053000,1.0695400,1.0696300,1.0686600,1.0688200,17451
20170118,054500,1.0688200,1.0694600,1.0686000,1.0693400,15389
20170118,060000,1.0693400,1.0696400,1.0688000,1.0693000,16697
20170118,061500,1.0693300,1.0696200,1.0690000,1.0694100,14058
20170118,063000,1.0693800,1.0698400,1.0692000,1.0697000,17719
20170118,064500,1.0696800,1.0700400,1.0693000,1.0699400,14049
20170118,070000,1.0700000,1.0700000,1.0691000,1.0697700,16639
20170118,071500,1.0697700,1.0699200,1.0693000,1.0696800,16000
20170118,073000,1.0696800,1.0697900,1.0691000,1.0694600,13761
20170118,074500,1.0694600,1.0697400,1.0690000,1.0697400,14349
20170118,080000,1.0697400,1.0700200,1.0693000,1.0697800,15733
20170118,081500,1.0697800,1.0700200,1.0690000,1.0693400,15728
20170118,083000,1.0693500,1.0694200,1.0684000,1.0687000,19414
20170118,084500,1.0687400,1.0688600,1.0680000,1.0683600,18826
20170118,090000,1.0683600,1.0686200,1.0679000,1.0684200,18864
20170118,091500,1.0684200,1.0687300,1.0680000,1.0683900,19344
20170118,093000,1.0684600,1.0688900,1.0680000,1.0685400,16305
20170118,094500,1.0685600,1.0691600,1.0681900,1.0691500,17397
20170118,100000,1.0690000,1.0691500,1.0676000,1.0680100,16778
20170118,101500,1.0680100,1.0682200,1.0675000,1.0680900,17936
20170118,103000,1.0681000,1.0685200,1.0674000,1.0679800,21055
20170118,104500,1.0679700,1.0681800,1.0674000,1.0681200,22695
20170118,110000,1.0681200,1.0685500,1.0675000,1.0677800,21437
20170118,111500,1.0678100,1.0695400,1.0675000,1.0694500,31829
20170118,113000,1.0694800,1.0704700,1.0693000,1.0697300,29145
20170118,114500,1.0697200,1.0699000,1.0687000,1.0691100,23812
20170118,120000,1.0690200,1.0695800,1.0686000,1.0691300,24318
20170118,121500,1.0691300,1.0695500,1.0683000,1.0688000,24595
20170118,123000,1.0689400,1.0694100,1.0686000,1.0690300,20655
20170118,124500,1.0690700,1.0691000,1.0683000,1.0684800,23090
20170118,130000,1.0684800,1.0696200,1.0683000,1.0696000,21464
20170118,131500,1.0695400,1.0696400,1.0687000,1.0690900,26189
20170118,133000,1.0690800,1.0691600,1.0682000,1.0684500,22397
20170118,134500,1.0684500,1.0686100,1.0678000,1.0681300,22614
20170118,140000,1.0682100,1.0686100,1.0678000,1.0685700,23410
20170118,141500,1.0685500,1.0687900,1.0676000,1.0684600,20857
20170118,143000,1.0684500,1.0686400,1.0680000,1.0684400,18339
20170118,144500,1.0684400,1.0690000,1.0680000,1.0687300,20862
20170118,150000,1.0687400,1.0690000,1.0682000,1.0686200,19984
20170118,151500,1.0686800,1.0690000,1.0679000,1.0682100,20916
20170118,153000,1.0682300,1.0690000,1.0679000,1.0685700,18606
20170118,154500,1.0685700,1.0686800,1.0678000,1.0679900,21403
20170118,160000,1.0680700,1.0681000,1.0662000,1.0665800,23360
20170118,161500,1.0665800,1.0670000,1.0656000,1.0663800,29835
20170118,163000,1.0663600,1.0670000,1.0657000,1.0663000,28437
20170118,164500,1.0663200,1.0673500,1.0654000,1.0666500,41600
20170118,170000,1.0666800,1.0671800,1.0660000,1.0668400,27569
20170118,171500,1.0668400,1.0670800,1.0663000,1.0665400,24206
20170118,173000,1.0666100,1.0677100,1.0662000,1.0676000,28176
20170118,174500,1.0676900,1.0686000,1.0672000,1.0681600,37532
20170118,180000,1.0681100,1.0690000,1.0678000,1.0684200,30219
20170118,181500,1.0683600,1.0691400,1.0678000,1.0688200,34149
20170118,183000,1.0687200,1.0695300,1.0683000,1.0693700,31037
20170118,184500,1.0693500,1.0703000,1.0687000,1.0701300,30660
20170118,190000,1.0701200,1.0702000,1.0688000,1.0695000,30426
20170118,191500,1.0695200,1.0696300,1.0684000,1.0694000,27467
20170118,193000,1.0694100,1.0694900,1.0684000,1.0685700,27640
20170118,194500,1.0685700,1.0686800,1.0679000,1.0681800,24741
20170118,200000,1.0681400,1.0685400,1.0674000,1.0682300,24623
20170118,201500,1.0682200,1.0682600,1.0673000,1.0679200,21708
20170118,203000,1.0679000,1.0684300,1.0675000,1.0683800,20410
20170118,204500,1.0683800,1.0692100,1.0681000,1.0688300,21497
20170118,210000,1.0688300,1.0689500,1.0679000,1.0682800,18625
20170118,211500,1.0682400,1.0683500,1.0669000,1.0673800,20037
20170118,213000,1.0673600,1.0678800,1.0670000,1.0675800,16052
20170118,214500,1.0675800,1.0676000,1.0665000,1.0668200,22620
20170118,220000,1.0668200,1.0673800,1.0661000,1.0666400,20663
20170118,221500,1.0666500,1.0672000,1.0661000,1.0669800,17595
20170118,223000,1.0669800,1.0671600,1.0661000,1.0665800,17345
20170118,224500,1.0665800,1.0668600,1.0658000,1.0660900,13856
20170118,230000,1.0660600,1.0671700,1.0658000,1.0671300,15531
20170118,231500,1.0671000,1.0672500,1.0638000,1.0649000,40190
20170118,233000,1.0648900,1.0656700,1.0628000,1.0635700,39629
20170118,234500,1.0636000,1.0643600,1.0630000,1.0634300,32638
20170119,000000,1.0634500,1.0640300,1.0629000,1.0638200,24700
20170119,001500,1.0637500,1.0638600,1.0631000,1.0635400,16108
20170119,003000,1.0635700,1.0638800,1.0630000,1.0637100,13790
20170119,004500,1.0636900,1.0637200,1.0627000,1.0630800,12914
20170119,010000,1.0630700,1.0632800,1.0626000,1.0629700,12244
20170119,011500,1.0629700,1.0632300,1.0625000,1.0631100,6204
20170119,013000,1.0631100,1.0632700,1.0627800,1.0630100,8596
20170119,014500,1.0630100,1.0635300,1.0628000,1.0632700,8775
20170119,020000,1.0631000,1.0634800,1.0628000,1.0633600,8730
20170119,021500,1.0633000,1.0635300,1.0629000,1.0633100,12466
20170119,023000,1.0633100,1.0633200,1.0625000,1.0629200,14662
20170119,024500,1.0628700,1.0633600,1.0625000,1.0631300,11261
20170119,030000,1.0631300,1.0631700,1.0622000,1.0627900,15795
20170119,031500,1.0627900,1.0632900,1.0624000,1.0631400,19098
20170119,033000,1.0631400,1.0634200,1.0628000,1.0632600,16162
20170119,034500,1.0632600,1.0634500,1.0621000,1.0626900,18044
20170119,040000,1.0626900,1.0628400,1.0619000,1.0624700,17645
20170119,041500,1.0625600,1.0633000,1.0622300,1.0626700,18319
20170119,043000,1.0626600,1.0630600,1.0624000,1.0629300,14805
20170119,044500,1.0629400,1.0630500,1.0622000,1.0629100,15932
20170119,050000,1.0629500,1.0630700,1.0621000,1.0628000,21718
20170119,051500,1.0627900,1.0633900,1.0625000,1.0633300,20133
20170119,053000,1.0633300,1.0642100,1.0628000,1.0637900,21193
